year,id_reef,protection,latitude,longitude,depth2,trophic_level_f,transect,biomass
2014,241,Not Protected,22.946031,-109.803661,Deep,3-3.5,2,0.24618773173944508
2014,241,Not Protected,22.946031,-109.803661,Deep,3-3.5,3,0.04658982311689132
2014,241,Not Protected,22.946031,-109.803661,Deep,3-3.5,4,0.01757142119119289
2014,241,Not Protected,22.946031,-109.803661,Deep,3.5-4,1,0.02004610446472415
2014,241,Not Protected,22.946031,-109.803661,Deep,3.5-4,2,0.0727689968824379
2014,241,Not Protected,22.946031,-109.803661,Deep,3.5-4,3,0.01089206469010383
2014,241,Not Protected,22.946031,-109.803661,Deep,3.5-4,4,0.0035094893546124
2014,241,Not Protected,22.946031,-109.803661,Deep,4-4.5,1,0.04149079626755629
2014,241,Not Protected,22.946031,-109.803661,Deep,4-4.5,2,0.1570610837811791
2014,241,Not Protected,22.946031,-109.803661,Deep,4-4.5,3,0.00792597971456257
2014,241,Not Protected,22.946031,-109.803661,Shallow,2-2.5,1,0.7782829811082896
2014,241,Not Protected,22.946031,-109.803661,Shallow,2-2.5,2,0.03117979052356254
2014,241,Not Protected,22.946031,-109.803661,Shallow,2-2.5,3,0.02507072904980971
2014,241,Not Protected,22.946031,-109.803661,Shallow,2.5-3,1,0.00112689178761761
2014,241,Not Protected,22.946031,-109.803661,Shallow,2.5-3,2,0.00434411553073613
2014,241,Not Protected,22.946031,-109.803661,Shallow,2.5-3,3,0.06810047675148075
2014,241,Not Protected,22.946031,-109.803661,Shallow,3-3.5,1,0.23087257526806215
2014,241,Not Protected,22.946031,-109.803661,Shallow,3-3.5,2,0.12724909383916763
2014,241,Not Protected,22.946031,-109.803661,Shallow,3-3.5,3,0.1397752117232625
2014,241,Not Protected,22.946031,-109.803661,Shallow,3.5-4,1,0.06882766764482641
2014,241,Not Protected,22.946031,-109.803661,Shallow,3.5-4,2,0.1177766953476255
2014,241,Not Protected,22.946031,-109.803661,Shallow,3.5-4,3,0.05995208211253552
2014,241,Not Protected,22.946031,-109.803661,Shallow,4-4.5,1,8.592708307591362
2014,241,Not Protected,22.946031,-109.803661,Shallow,4-4.5,2,2.442969260888598
2014,241,Not Protected,22.946031,-109.803661,Shallow,4-4.5,3,0.029538
2014,242,Not Protected,22.877203,-109.895233,Shallow,2-2.5,3,0.3542044193703847
2014,242,Not Protected,22.877203,-109.895233,Shallow,2.5-3,3,0.07929277271175365
2014,242,Not Protected,22.877203,-109.895233,Shallow,3-3.5,3,0.1033541820584401
2014,242,Not Protected,22.877203,-109.895233,Shallow,3.5-4,3,0.01077024447532096
2014,242,Not Protected,22.877203,-109.895233,Shallow,4-4.5,3,0.08723919062828663
2014,244,Not Protected,22.896039,-109.866002,Shallow,2-2.5,1,0.18713042162846644
2014,244,Not Protected,22.896039,-109.866002,Shallow,2-2.5,2,0.3711893357188534
2014,244,Not Protected,22.896039,-109.866002,Shallow,2-2.5,3,3.3779181249950314
2014,244,Not Protected,22.896039,-109.866002,Shallow,2-2.5,4,1.9664628019032363e-4
2014,244,Not Protected,22.896039,-109.866002,Shallow,2.5-3,1,0.03504272313055601
2014,244,Not Protected,22.896039,-109.866002,Shallow,2.5-3,2,0.02269055267786219
2014,244,Not Protected,22.896039,-109.866002,Shallow,2.5-3,3,0.04549801878322651
2014,244,Not Protected,22.896039,-109.866002,Shallow,2.5-3,4,0.02558293719229268
2014,244,Not Protected,22.896039,-109.866002,Shallow,3-3.5,1,0.3406928314476884
2014,244,Not Protected,22.896039,-109.866002,Shallow,3-3.5,2,0.1376146056292457
2014,244,Not Protected,22.896039,-109.866002,Shallow,3-3.5,3,0.16629639791920464
2014,244,Not Protected,22.896039,-109.866002,Shallow,3-3.5,4,0.18366282412556573
2014,244,Not Protected,22.896039,-109.866002,Shallow,3.5-4,1,3.3117514261522536e-4
2014,244,Not Protected,22.896039,-109.866002,Shallow,3.5-4,2,0.02112250176170312
2014,244,Not Protected,22.896039,-109.866002,Shallow,3.5-4,3,0.05554766837680721
2014,244,Not Protected,22.896039,-109.866002,Shallow,3.5-4,4,0.00190513979817723
2014,244,Not Protected,22.896039,-109.866002,Shallow,4-4.5,1,0.05613641040105974
2014,244,Not Protected,22.896039,-109.866002,Shallow,4-4.5,2,0.08936444440491415
2014,244,Not Protected,22.896039,-109.866002,Shallow,4-4.5,3,0.289440066761422
2014,244,Not Protected,22.896039,-109.866002,Shallow,4-4.5,4,0.03160344365877617
2014,245,Not Protected,22.99705,-109.72245,Shallow,2-2.5,1,0.9693024104187457
2014,245,Not Protected,22.99705,-109.72245,Shallow,2-2.5,2,0.01705998328803164
2014,245,Not Protected,22.99705,-109.72245,Shallow,2-2.5,3,0.00681002213756815
2014,245,Not Protected,22.99705,-109.72245,Shallow,2-2.5,4,0.00550099687593748
2014,245,Not Protected,22.99705,-109.72245,Shallow,2.5-3,1,0.0060784253602513
2014,245,Not Protected,22.99705,-109.72245,Shallow,2.5-3,2,0.00280116206797355
2014,245,Not Protected,22.99705,-109.72245,Shallow,2.5-3,3,0.01201095654156675
2014,245,Not Protected,22.99705,-109.72245,Shallow,2.5-3,4,0.02075575438295166
2014,245,Not Protected,22.99705,-109.72245,Shallow,3-3.5,1,0.21122184179558065
2014,245,Not Protected,22.99705,-109.72245,Shallow,3-3.5,2,0.3532125447175875
2014,245,Not Protected,22.99705,-109.72245,Shallow,3-3.5,3,0.1314060453141187
2014,245,Not Protected,22.99705,-109.72245,Shallow,3-3.5,4,0.04610476823246717
2014,245,Not Protected,22.99705,-109.72245,Shallow,3.5-4,1,0.07045972020413872
2014,245,Not Protected,22.99705,-109.72245,Shallow,3.5-4,2,0.02877897994269904
2014,245,Not Protected,22.99705,-109.72245,Shallow,3.5-4,3,0.01070821015751773
2014,245,Not Protected,22.99705,-109.72245,Shallow,3.5-4,4,0.00879054565553639
2014,245,Not Protected,22.99705,-109.72245,Shallow,4-4.5,1,0.044588716649931
2014,245,Not Protected,22.99705,-109.72245,Shallow,4-4.5,3,4.942144212428511e-4
2014,245,Not Protected,22.99705,-109.72245,Shallow,4-4.5,4,0.0016375
2014,246,Not Protected,22.98855,-109.732367,Shallow,2-2.5,1,0.2568423739516145
2014,246,Not Protected,22.98855,-109.732367,Shallow,2-2.5,2,0.03864939250997083
2014,246,Not Protected,22.98855,-109.732367,Shallow,2-2.5,3,0.29784852691183167
2014,246,Not Protected,22.98855,-109.732367,Shallow,2-2.5,4,0.00267360548074725
2014,246,Not Protected,22.98855,-109.732367,Shallow,2.5-3,1,0.02240204038903106
2014,246,Not Protected,22.98855,-109.732367,Shallow,2.5-3,2,8.195576637219027e-4
2014,246,Not Protected,22.98855,-109.732367,Shallow,2.5-3,3,0.00315282723236882
2014,246,Not Protected,22.98855,-109.732367,Shallow,2.5-3,4,0.00810508418404028
2014,246,Not Protected,22.98855,-109.732367,Shallow,3-3.5,1,0.11865322591931358
2014,246,Not Protected,22.98855,-109.732367,Shallow,3-3.5,2,0.05690052318046086
2014,246,Not Protected,22.98855,-109.732367,Shallow,3-3.5,3,0.04662061721359533
2014,246,Not Protected,22.98855,-109.732367,Shallow,3-3.5,4,0.04576383089036062
2014,246,Not Protected,22.98855,-109.732367,Shallow,3.5-4,1,0.00615501677364346
2014,246,Not Protected,22.98855,-109.732367,Shallow,3.5-4,2,0.00237156073775739
2014,246,Not Protected,22.98855,-109.732367,Shallow,3.5-4,3,0.02725488131795227
2014,246,Not Protected,22.98855,-109.732367,Shallow,3.5-4,4,0.03392977713747978
2014,246,Not Protected,22.98855,-109.732367,Shallow,4-4.5,1,3.3342884248570217e-4
2014,246,Not Protected,22.98855,-109.732367,Shallow,4-4.5,3,0.47964272971456257
2014,246,Not Protected,22.98855,-109.732367,Shallow,4-4.5,4,0.01548930761875793
2014,247,Not Protected,23.005917,-109.711367,Shallow,2-2.5,1,0.2064084118998974
2014,247,Not Protected,23.005917,-109.711367,Shallow,2-2.5,2,0.17549510334866802
2014,247,Not Protected,23.005917,-109.711367,Shallow,2-2.5,3,0.00144729341943261
2014,247,Not Protected,23.005917,-109.711367,Shallow,2.5-3,1,0.08684205557782004
2014,247,Not Protected,23.005917,-109.711367,Shallow,2.5-3,2,0.00277591214003759
2014,247,Not Protected,23.005917,-109.711367,Shallow,2.5-3,3,0.01818550022221641
2014,247,Not Protected,23.005917,-109.711367,Shallow,2.5-3,4,0.00409778831860951
2014,247,Not Protected,23.005917,-109.711367,Shallow,3-3.5,1,0.1989696557344496
2014,247,Not Protected,23.005917,-109.711367,Shallow,3-3.5,2,0.0293119340152035
2014,247,Not Protected,23.005917,-109.711367,Shallow,3-3.5,3,0.06911336738951883
2014,247,Not Protected,23.005917,-109.711367,Shallow,3-3.5,4,0.06881609561885631
2014,247,Not Protected,23.005917,-109.711367,Shallow,3.5-4,1,0.09215075526660509
2014,247,Not Protected,23.005917,-109.711367,Shallow,3.5-4,2,0.01596303798563097
2014,247,Not Protected,23.005917,-109.711367,Shallow,3.5-4,3,0.05384941080939503
2014,247,Not Protected,23.005917,-109.711367,Shallow,3.5-4,4,0.22743910698916572
2014,247,Not Protected,23.005917,-109.711367,Shallow,4-4.5,1,0.18423363238301704
2014,247,Not Protected,23.005917,-109.711367,Shallow,4-4.5,2,0.02639871170848965
2014,247,Not Protected,23.005917,-109.711367,Shallow,4-4.5,3,0.0574441716951165
2014,247,Not Protected,23.005917,-109.711367,Shallow,4-4.5,4,0.0061662386165698
2014,249,Not Protected,22.927461,-109.815316,Shallow,2-2.5,1,0.9917364969025668
2014,249,Not Protected,22.927461,-109.815316,Shallow,2-2.5,2,0.5936467061519933
2014,249,Not Protected,22.927461,-109.815316,Shallow,2-2.5,3,0.02056958742767107
2014,249,Not Protected,22.927461,-109.815316,Shallow,2-2.5,4,0.03940924787101896
2014,249,Not Protected,22.927461,-109.815316,Shallow,2.5-3,1,0.10200565011675268
2014,249,Not Protected,22.927461,-109.815316,Shallow,2.5-3,2,0.08225498800039577
2014,249,Not Protected,22.927461,-109.815316,Shallow,2.5-3,3,0.00393722994317858
2014,249,Not Protected,22.927461,-109.815316,Shallow,2.5-3,4,0.00276726637830531
2014,249,Not Protected,22.927461,-109.815316,Shallow,3-3.5,1,0.08089713724627609
2014,249,Not Protected,22.927461,-109.815316,Shallow,3-3.5,2,0.08705490964450549
2014,249,Not Protected,22.927461,-109.815316,Shallow,3-3.5,3,0.0074516143506935
2014,249,Not Protected,22.927461,-109.815316,Shallow,3-3.5,4,0.02060572303792297
2014,249,Not Protected,22.927461,-109.815316,Shallow,3.5-4,1,0.00191695745590171
2014,249,Not Protected,22.927461,-109.815316,Shallow,3.5-4,2,0.00143949519978519
2014,249,Not Protected,22.927461,-109.815316,Shallow,3.5-4,3,0.00559019409790499
2014,249,Not Protected,22.927461,-109.815316,Shallow,3.5-4,4,0.00178252238338936
2014,249,Not Protected,22.927461,-109.815316,Shallow,4-4.5,1,0.04675107163186427
2014,249,Not Protected,22.927461,-109.815316,Shallow,4-4.5,2,0.001104
2014,249,Not Protected,22.927461,-109.815316,Shallow,4-4.5,3,0.018786
2014,249,Not Protected,22.927461,-109.815316,Shallow,4-4.5,4,0.01725
2015,54,Fully Protected,23.457861,-109.405463,Deep,2-2.5,1,0.3825735821734611
2015,54,Fully Protected,23.457861,-109.405463,Deep,2-2.5,2,0.5976064675334887
2015,54,Fully Protected,23.457861,-109.405463,Deep,2-2.5,3,0.8143876333743294
2015,54,Fully Protected,23.457861,-109.405463,Deep,2-2.5,4,0.4946427543318447
2015,54,Fully Protected,23.457861,-109.405463,Deep,2.5-3,1,0.00561437647590438
2015,54,Fully Protected,23.457861,-109.405463,Deep,2.5-3,2,0.02743651798585758
2015,54,Fully Protected,23.457861,-109.405463,Deep,2.5-3,3,0.01098106557535986
2015,54,Fully Protected,23.457861,-109.405463,Deep,2.5-3,4,0.00994532882959339
2015,54,Fully Protected,23.457861,-109.405463,Deep,3-3.5,1,0.5406771146027214
2015,54,Fully Protected,23.457861,-109.405463,Deep,3-3.5,2,0.238818896415345
2015,54,Fully Protected,23.457861,-109.405463,Deep,3-3.5,3,0.24656591909743192
2015,54,Fully Protected,23.457861,-109.405463,Deep,3-3.5,4,0.5959246944212532
2015,54,Fully Protected,23.457861,-109.405463,Deep,3.5-4,1,0.01150478418157793
2015,54,Fully Protected,23.457861,-109.405463,Deep,3.5-4,2,0.15856172517862285
2015,54,Fully Protected,23.457861,-109.405463,Deep,3.5-4,3,0.04424007487572868
2015,54,Fully Protected,23.457861,-109.405463,Deep,3.5-4,4,0.7730714723056806
2015,54,Fully Protected,23.457861,-109.405463,Deep,4-4.5,1,1.0198769264001672
2015,54,Fully Protected,23.457861,-109.405463,Deep,4-4.5,2,4.485680601714248
2015,54,Fully Protected,23.457861,-109.405463,Deep,4-4.5,3,0.00223779157042746
2015,54,Fully Protected,23.457861,-109.405463,Deep,4-4.5,4,4.188644286109081
2015,55,Fully Protected,23.434781,-109.424377,Shallow,2-2.5,1,1.05475265817148
2015,55,Fully Protected,23.434781,-109.424377,Shallow,2-2.5,2,0.12630325878972867
2015,55,Fully Protected,23.434781,-109.424377,Shallow,2-2.5,3,0.4240435677049498
2015,55,Fully Protected,23.434781,-109.424377,Shallow,2-2.5,4,0.5492758389297916
2015,55,Fully Protected,23.434781,-109.424377,Shallow,2.5-3,1,0.00762822258952828
2015,55,Fully Protected,23.434781,-109.424377,Shallow,2.5-3,2,0.00398538265058848
2015,55,Fully Protected,23.434781,-109.424377,Shallow,2.5-3,3,0.03391664009119771
2015,55,Fully Protected,23.434781,-109.424377,Shallow,2.5-3,4,0.02181858337871811
2015,55,Fully Protected,23.434781,-109.424377,Shallow,3-3.5,1,0.02710038119985475
2015,55,Fully Protected,23.434781,-109.424377,Shallow,3-3.5,2,0.06653998075487563
2015,55,Fully Protected,23.434781,-109.424377,Shallow,3-3.5,3,0.1437889777695411
2015,55,Fully Protected,23.434781,-109.424377,Shallow,3-3.5,4,0.03210001532277733
2015,55,Fully Protected,23.434781,-109.424377,Shallow,3.5-4,1,0.00181333813396108
2015,55,Fully Protected,23.434781,-109.424377,Shallow,3.5-4,2,0.00419658253859564
2015,55,Fully Protected,23.434781,-109.424377,Shallow,3.5-4,3,0.01230402680797236
2015,55,Fully Protected,23.434781,-109.424377,Shallow,3.5-4,4,0.12500590207490442
2015,55,Fully Protected,23.434781,-109.424377,Shallow,4-4.5,1,0.03233225115373415
2015,55,Fully Protected,23.434781,-109.424377,Shallow,4-4.5,2,0.00116700094869995
2015,55,Fully Protected,23.434781,-109.424377,Shallow,4-4.5,3,0.00107639494471867
2015,55,Fully Protected,23.434781,-109.424377,Shallow,4-4.5,4,6.787860531071277e-4
2015,56,Fully Protected,23.361148,-109.421591,Shallow,2-2.5,1,0.16198337040059832
2015,56,Fully Protected,23.361148,-109.421591,Shallow,2-2.5,2,0.10477318457968514
2015,56,Fully Protected,23.361148,-109.421591,Shallow,2-2.5,3,0.10111098280196038
2015,56,Fully Protected,23.361148,-109.421591,Shallow,2-2.5,4,0.06076030812941049
2015,56,Fully Protected,23.361148,-109.421591,Shallow,2.5-3,1,0.02099360594573442
2015,56,Fully Protected,23.361148,-109.421591,Shallow,2.5-3,2,0.03566201535753932
2015,56,Fully Protected,23.361148,-109.421591,Shallow,2.5-3,3,0.02872694719478577
2015,56,Fully Protected,23.361148,-109.421591,Shallow,2.5-3,4,0.02887838483209496
2015,56,Fully Protected,23.361148,-109.421591,Shallow,3-3.5,1,0.8005981227602633
2015,56,Fully Protected,23.361148,-109.421591,Shallow,3-3.5,2,0.1658486071574091
2015,56,Fully Protected,23.361148,-109.421591,Shallow,3-3.5,3,0.9081884786465532
2015,56,Fully Protected,23.361148,-109.421591,Shallow,3-3.5,4,0.577566247726835
2015,56,Fully Protected,23.361148,-109.421591,Shallow,3.5-4,1,0.31710256487014865
2015,56,Fully Protected,23.361148,-109.421591,Shallow,3.5-4,2,0.02895868439779914
2015,56,Fully Protected,23.361148,-109.421591,Shallow,3.5-4,3,0.01269786780808838
2015,56,Fully Protected,23.361148,-109.421591,Shallow,3.5-4,4,0.0506233388454897
2015,56,Fully Protected,23.361148,-109.421591,Shallow,4-4.5,1,0.1631149212050017
2015,56,Fully Protected,23.361148,-109.421591,Shallow,4-4.5,2,0.09354979245967328
2015,56,Fully Protected,23.361148,-109.421591,Shallow,4-4.5,3,0.03437367918330747
2015,56,Fully Protected,23.361148,-109.421591,Shallow,4-4.5,4,0.04240937642905211
2015,57,Fully Protected,23.434309,-109.414791,Deep,2-2.5,1,0.11464129429891134
2015,57,Fully Protected,23.434309,-109.414791,Deep,2-2.5,2,0.7088127307769079
2015,57,Fully Protected,23.434309,-109.414791,Deep,2-2.5,3,0.04003751503638149
2015,57,Fully Protected,23.434309,-109.414791,Deep,2-2.5,4,0.05014145809961943
2015,57,Fully Protected,23.434309,-109.414791,Deep,2.5-3,1,0.02719240909571324
2015,57,Fully Protected,23.434309,-109.414791,Deep,2.5-3,2,0.02206190987815084
2015,57,Fully Protected,23.434309,-109.414791,Deep,2.5-3,3,0.06877933930700729
2015,57,Fully Protected,23.434309,-109.414791,Deep,3-3.5,1,0.16983654013719157
2015,57,Fully Protected,23.434309,-109.414791,Deep,3-3.5,2,0.2722532137699981
2015,57,Fully Protected,23.434309,-109.414791,Deep,3-3.5,3,0.11611139588303344
2015,57,Fully Protected,23.434309,-109.414791,Deep,3-3.5,4,0.08519319122809475
2015,57,Fully Protected,23.434309,-109.414791,Deep,3.5-4,1,0.00863049731412101
2015,57,Fully Protected,23.434309,-109.414791,Deep,3.5-4,2,0.01773578054634896
2015,57,Fully Protected,23.434309,-109.414791,Deep,3.5-4,3,0.03639032876028301
2015,57,Fully Protected,23.434309,-109.414791,Deep,3.5-4,4,0.0579126524202768
2015,57,Fully Protected,23.434309,-109.414791,Deep,4-4.5,1,0.02817306986781104
2015,57,Fully Protected,23.434309,-109.414791,Deep,4-4.5,2,0.09068461216470376
2015,57,Fully Protected,23.434309,-109.414791,Deep,4-4.5,3,0.00216439373807853
2015,57,Fully Protected,23.434309,-109.414791,Deep,4-4.5,4,0.00282235815932138
2015,57,Fully Protected,23.434309,-109.414791,Shallow,2-2.5,1,0.5348727208924191
2015,57,Fully Protected,23.434309,-109.414791,Shallow,2-2.5,2,0.2354759325507395
2015,57,Fully Protected,23.434309,-109.414791,Shallow,2-2.5,3,0.12128646779008694
2015,57,Fully Protected,23.434309,-109.414791,Shallow,2-2.5,4,0.10766273259023698
2015,57,Fully Protected,23.434309,-109.414791,Shallow,2.5-3,1,0.00833593056646016
2015,57,Fully Protected,23.434309,-109.414791,Shallow,2.5-3,2,0.0083896665857845
2015,57,Fully Protected,23.434309,-109.414791,Shallow,2.5-3,3,0.01215739160235444
2015,57,Fully Protected,23.434309,-109.414791,Shallow,2.5-3,4,0.01621337361241847
2015,57,Fully Protected,23.434309,-109.414791,Shallow,3-3.5,1,0.27600218026741496
2015,57,Fully Protected,23.434309,-109.414791,Shallow,3-3.5,2,0.22602768408135349
2015,57,Fully Protected,23.434309,-109.414791,Shallow,3-3.5,3,0.1977056479220379
2015,57,Fully Protected,23.434309,-109.414791,Shallow,3-3.5,4,0.22753810471258765
2015,57,Fully Protected,23.434309,-109.414791,Shallow,3.5-4,1,0.16993104586181196
2015,57,Fully Protected,23.434309,-109.414791,Shallow,3.5-4,2,0.30551264862568295
2015,57,Fully Protected,23.434309,-109.414791,Shallow,3.5-4,3,0.07794721928511708
2015,57,Fully Protected,23.434309,-109.414791,Shallow,3.5-4,4,0.00865356361209523
2015,57,Fully Protected,23.434309,-109.414791,Shallow,4-4.5,1,0.04029069616655202
2015,57,Fully Protected,23.434309,-109.414791,Shallow,4-4.5,2,0.03023314339707523
2015,57,Fully Protected,23.434309,-109.414791,Shallow,4-4.5,3,0.02021046180087504
2015,57,Fully Protected,23.434309,-109.414791,Shallow,4-4.5,4,0.01894217574776792
2015,59,Fully Protected,23.403539,-109.414811,Deep,2-2.5,1,0.5473345644353176
2015,59,Fully Protected,23.403539,-109.414811,Deep,2-2.5,2,1.5544547504992785
2015,59,Fully Protected,23.403539,-109.414811,Deep,2-2.5,3,0.21064307489789744
2015,59,Fully Protected,23.403539,-109.414811,Deep,2-2.5,4,0.12543600522181036
2015,59,Fully Protected,23.403539,-109.414811,Deep,2.5-3,1,0.02384560450921309
2015,59,Fully Protected,23.403539,-109.414811,Deep,2.5-3,2,0.03000786319019766
2015,59,Fully Protected,23.403539,-109.414811,Deep,2.5-3,3,0.03624616343987286
2015,59,Fully Protected,23.403539,-109.414811,Deep,2.5-3,4,0.01588637430708473
2015,59,Fully Protected,23.403539,-109.414811,Deep,3-3.5,1,0.18641294227576327
2015,59,Fully Protected,23.403539,-109.414811,Deep,3-3.5,2,0.18792302426424431
2015,59,Fully Protected,23.403539,-109.414811,Deep,3-3.5,3,0.1759207695567062
2015,59,Fully Protected,23.403539,-109.414811,Deep,3-3.5,4,0.06533265008679656
2015,59,Fully Protected,23.403539,-109.414811,Deep,3.5-4,1,0.05477215089456305
2015,59,Fully Protected,23.403539,-109.414811,Deep,3.5-4,2,0.2004598284908714
2015,59,Fully Protected,23.403539,-109.414811,Deep,3.5-4,3,0.8084945063751561
2015,59,Fully Protected,23.403539,-109.414811,Deep,3.5-4,4,0.11054345644265988
2015,59,Fully Protected,23.403539,-109.414811,Deep,4-4.5,1,0.1588224795131246
2015,59,Fully Protected,23.403539,-109.414811,Deep,4-4.5,2,0.12768872293094716
2015,59,Fully Protected,23.403539,-109.414811,Deep,4-4.5,3,0.04506224660580931
2015,59,Fully Protected,23.403539,-109.414811,Deep,4-4.5,4,0.5010133958696077
2015,59,Fully Protected,23.403539,-109.414811,Shallow,2-2.5,1,1.5324383248437965
2015,59,Fully Protected,23.403539,-109.414811,Shallow,2-2.5,2,0.4856714049781394
2015,59,Fully Protected,23.403539,-109.414811,Shallow,2-2.5,3,0.3302810449390336
2015,59,Fully Protected,23.403539,-109.414811,Shallow,2-2.5,4,0.31213064061354945
2015,59,Fully Protected,23.403539,-109.414811,Shallow,2.5-3,1,0.04941147134329493
2015,59,Fully Protected,23.403539,-109.414811,Shallow,2.5-3,2,0.0664918116649997
2015,59,Fully Protected,23.403539,-109.414811,Shallow,2.5-3,3,0.11866893580873308
2015,59,Fully Protected,23.403539,-109.414811,Shallow,2.5-3,4,0.0047803769708983
2015,59,Fully Protected,23.403539,-109.414811,Shallow,3-3.5,1,0.2284742375495425
2015,59,Fully Protected,23.403539,-109.414811,Shallow,3-3.5,2,0.05542288443429497
2015,59,Fully Protected,23.403539,-109.414811,Shallow,3-3.5,3,0.09767070172808472
2015,59,Fully Protected,23.403539,-109.414811,Shallow,3-3.5,4,0.21920149321576785
2015,59,Fully Protected,23.403539,-109.414811,Shallow,3.5-4,1,0.04198270148808222
2015,59,Fully Protected,23.403539,-109.414811,Shallow,3.5-4,2,0.0714207126751284
2015,59,Fully Protected,23.403539,-109.414811,Shallow,3.5-4,3,0.0921526529443472
2015,59,Fully Protected,23.403539,-109.414811,Shallow,3.5-4,4,0.09862114150249925
2015,59,Fully Protected,23.403539,-109.414811,Shallow,4-4.5,1,0.07431025418855813
2015,59,Fully Protected,23.403539,-109.414811,Shallow,4-4.5,2,0.02997776362393539
2015,59,Fully Protected,23.403539,-109.414811,Shallow,4-4.5,3,0.03932169264548946
2015,59,Fully Protected,23.403539,-109.414811,Shallow,4-4.5,4,0.10085807163186426
2015,60,Fully Protected,23.424715,-109.408303,Deep,2-2.5,1,0.20056583239847772
2015,60,Fully Protected,23.424715,-109.408303,Deep,2-2.5,2,0.00125064713924229
2015,60,Fully Protected,23.424715,-109.408303,Deep,2-2.5,3,0.04301555646362773
2015,60,Fully Protected,23.424715,-109.408303,Deep,2-2.5,4,0.09725136974945396
2015,60,Fully Protected,23.424715,-109.408303,Deep,2.5-3,1,0.00259166611266435
2015,60,Fully Protected,23.424715,-109.408303,Deep,2.5-3,2,0.0017277774084429
2015,60,Fully Protected,23.424715,-109.408303,Deep,2.5-3,3,0.00102444707965237
2015,60,Fully Protected,23.424715,-109.408303,Deep,2.5-3,4,0.00122933649558285
2015,60,Fully Protected,23.424715,-109.408303,Deep,3-3.5,1,0.13931354096406506
2015,60,Fully Protected,23.424715,-109.408303,Deep,3-3.5,2,0.1613087335864238
2015,60,Fully Protected,23.424715,-109.408303,Deep,3-3.5,3,0.08003445200292145
2015,60,Fully Protected,23.424715,-109.408303,Deep,3-3.5,4,0.18058083681884332
2015,60,Fully Protected,23.424715,-109.408303,Deep,3.5-4,1,0.5065986935820894
2015,60,Fully Protected,23.424715,-109.408303,Deep,3.5-4,2,0.6863301473528612
2015,60,Fully Protected,23.424715,-109.408303,Deep,3.5-4,3,0.01719308627805297
2015,60,Fully Protected,23.424715,-109.408303,Deep,3.5-4,4,0.03935197445329849
2015,60,Fully Protected,23.424715,-109.408303,Deep,4-4.5,1,6.668576849714043e-4
2015,60,Fully Protected,23.424715,-109.408303,Deep,4-4.5,2,0.12291100174779082
2015,60,Fully Protected,23.424715,-109.408303,Deep,4-4.5,3,0.1748261894527733
2015,60,Fully Protected,23.424715,-109.408303,Deep,4-4.5,4,0.3014200170119519
2015,61,Fully Protected,23.452161,-109.424501,Shallow,2-2.5,3,0.6948545117586804
2015,61,Fully Protected,23.452161,-109.424501,Shallow,2-2.5,4,0.04870273556548418
2015,61,Fully Protected,23.452161,-109.424501,Shallow,2.5-3,1,0.00345555481688581
2015,61,Fully Protected,23.452161,-109.424501,Shallow,2.5-3,2,9.663334121866904e-4
2015,61,Fully Protected,23.452161,-109.424501,Shallow,2.5-3,3,0.03860720775534995
2015,61,Fully Protected,23.452161,-109.424501,Shallow,2.5-3,4,0.00657322709634249
2015,61,Fully Protected,23.452161,-109.424501,Shallow,3-3.5,1,0.12904768359385874
2015,61,Fully Protected,23.452161,-109.424501,Shallow,3-3.5,2,0.12704873662959548
2015,61,Fully Protected,23.452161,-109.424501,Shallow,3-3.5,3,0.2920116978500606
2015,61,Fully Protected,23.452161,-109.424501,Shallow,3-3.5,4,0.2111406001159257
2015,61,Fully Protected,23.452161,-109.424501,Shallow,3.5-4,1,0.00726731762362617
2015,61,Fully Protected,23.452161,-109.424501,Shallow,3.5-4,2,0.00704522944880247
2015,61,Fully Protected,23.452161,-109.424501,Shallow,3.5-4,3,0.16730298442470323
2015,61,Fully Protected,23.452161,-109.424501,Shallow,3.5-4,4,0.1370082004751629
2015,61,Fully Protected,23.452161,-109.424501,Shallow,4-4.5,1,0.00208393026553563
2015,61,Fully Protected,23.452161,-109.424501,Shallow,4-4.5,2,0.00276271631864276
2015,61,Fully Protected,23.452161,-109.424501,Shallow,4-4.5,3,0.10157512948378938
2015,61,Fully Protected,23.452161,-109.424501,Shallow,4-4.5,4,0.03202250009847733
2015,62,Fully Protected,23.407997,-109.413338,Deep,2-2.5,1,1.288948591472889
2015,62,Fully Protected,23.407997,-109.413338,Deep,2-2.5,3,0.01169910032777727
2015,62,Fully Protected,23.407997,-109.413338,Deep,2-2.5,4,0.08522008238307596
2015,62,Fully Protected,23.407997,-109.413338,Deep,2.5-3,1,0.03264021400411598
2015,62,Fully Protected,23.407997,-109.413338,Deep,2.5-3,2,0.00897006448986636
2015,62,Fully Protected,23.407997,-109.413338,Deep,2.5-3,3,0.02823984585172498
2015,62,Fully Protected,23.407997,-109.413338,Deep,2.5-3,4,0.00876517507393588
2015,62,Fully Protected,23.407997,-109.413338,Deep,3-3.5,1,0.5329278681354099
2015,62,Fully Protected,23.407997,-109.413338,Deep,3-3.5,2,0.1698341795068697
2015,62,Fully Protected,23.407997,-109.413338,Deep,3-3.5,3,0.4887488874534144
2015,62,Fully Protected,23.407997,-109.413338,Deep,3-3.5,4,0.30775453648110584
